dev_id,week,issues_opened,issues_closed,issues_reopened,avg_pr_merge_days
D3989,8,7,7,0,2
D3989,9,7,5,0,2
D3989,10,7,6,0,3
D3989,11,3,3,0,2
D3989,12,5,5,0,3
D3989,13,6,2,1,1
D3990,1,6,3,0,1
D3990,2,7,5,1,3
D3990,3,5,5,0,1
D3990,4,5,2,1,1
D3990,5,3,3,1,3
D3990,6,3,3,1,1
D3990,7,7,3,1,3
D3990,8,4,4,0,2
D3990,9,6,3,0,3
D3990,10,6,3,1,1
D3990,11,8,4,1,2
D3990,12,4,4,1,2
D3990,13,9,6,0,3
D3991,1,8,5,0,2
D3991,2,5,4,1,3
D3991,3,5,2,0,2
D3991,4,3,2,1,2
D3991,5,7,3,1,1
D3991,6,3,3,0,2
D3991,7,4,4,1,1
D3991,8,7,6,0,1
D3991,9,9,6,1,2
D3991,10,3,3,1,3
D3991,11,7,7,1,1
D3991,12,8,8,1,3
D3991,13,4,2,1,2
D3992,1,7,3,0,1
D3992,2,7,2,0,3
D3992,3,9,7,1,3
D3992,4,6,2,0,3
D3992,5,8,3,1,1
D3992,6,5,2,0,3
D3992,7,7,3,1,3
D3992,8,5,5,0,2
D3992,9,8,2,0,2
D3992,10,6,2,1,1
D3992,11,9,5,0,3
D3992,12,7,7,1,3
D3992,13,6,6,0,2
D3993,1,8,7,0,2
D3993,2,6,6,0,2
D3993,3,6,6,1,3
D3993,4,4,4,1,2
D3993,5,6,5,0,2
D3993,6,7,6,0,2
D3993,7,4,4,1,3
D3993,8,6,4,3,4
D3993,9,6,4,2,8
D3993,10,4,2,4,8
D3993,11,6,2,4,4
D3993,12,8,5,3,9
D3993,13,8,8,2,8
D3994,1,3,2,0,2
D3994,2,3,3,1,2
D3994,3,3,2,0,3
D3994,4,3,3,0,1
D3994,5,4,2,0,2
D3994,6,6,3,0,1
D3994,7,6,2,1,2
D3994,8,9,5,0,1
D3994,9,7,5,0,1
D3994,10,6,2,1,3
D3994,11,7,7,1,2
D3994,12,9,9,1,2
D3994,13,4,2,1,2
D3995,1,7,7,0,1
D3995,2,3,2,1,1
D3995,3,7,4,0,1
D3995,4,5,3,1,1
D3995,5,4,4,1,1
D3995,6,6,3,1,3
D3995,7,8,3,1,2
D3995,8,7,5,2,7
D3995,9,5,2,3,5
D3995,10,7,7,3,7
D3995,11,5,3,3,8
D3995,12,4,4,4,6
D3995,13,8,3,2,4
D3996,1,4,2,1,3
D3996,2,7,7,1,3
D3996,3,3,2,1,2
D3996,4,5,5,1,2
D3996,5,5,3,0,3
D3996,6,9,2,1,2
D3996,7,6,2,0,3
D3996,8,6,2,0,1
D3996,9,4,2,0,2
D3996,10,8,5,1,3
D3996,11,3,3,1,1
D3996,12,5,5,1,2
D3996,13,8,7,0,3
D3997,1,8,3,0,3
D3997,2,6,3,0,1
D3997,3,8,3,1,2
D3997,4,8,7,0,2
D3997,5,4,4,0,3
D3997,6,7,2,1,1
D3997,7,6,3,0,1
D3997,8,7,2,3,5
D3997,9,5,2,3,5
D3997,10,8,4,3,6
D3997,11,9,9,4,7
D3997,12,7,4,3,7
D3997,13,4,2,2,4
D3998,1,8,3,0,2
D3998,2,8,5,1,1
D3998,3,8,8,0,3
D3998,4,5,2,1,1
D3998,5,4,2,1,3
D3998,6,7,7,0,1
D3998,7,3,3,1,3
D3998,8,9,9,0,1
D3998,9,9,8,1,2
D3998,10,4,3,1,3
D3998,11,9,6,1,1
D3998,12,3,2,0,2
D3998,13,5,3,1,1
D3999,1,4,2,0,3
D3999,2,4,2,1,2
D3999,3,8,5,1,1
D3999,4,3,2,0,3
D3999,5,7,4,1,2
D3999,6,7,4,1,1
D3999,7,4,2,1,1
D3999,8,7,4,0,2
D3999,9,7,7,0,1
D3999,10,3,3,1,3
D3999,11,7,6,0,3
D3999,12,8,6,1,1
D3999,13,9,5,1,3
D4000,1,4,4,1,2
D4000,2,9,8,1,1
D4000,3,7,3,0,1
D4000,4,9,3,1,1
D4000,5,9,2,0,2
D4000,6,4,3,1,1
D4000,7,4,3,1,3
D4000,8,7,4,0,3
D4000,9,5,3,0,1
D4000,10,9,3,0,1
D4000,11,7,5,0,3
D4000,12,8,2,1,2
D4000,13,7,4,1,1
D4001,1,7,2,1,3
D4001,2,8,5,0,3
D4001,3,3,2,0,1
D4001,4,8,5,1,2
D4001,5,5,4,0,3
D4001,6,9,5,1,3
D4001,7,6,4,1,2
D4001,8,5,3,0,2
D4001,9,3,2,1,3
D4001,10,8,6,0,3
D4001,11,8,7,0,3
D4001,12,6,6,0,2
D4001,13,6,5,0,3
D4002,1,3,2,1,2
D4002,2,3,3,0,2
D4002,3,5,4,1,2
D4002,4,9,5,1,1
D4002,5,3,2,1,2
D4002,6,9,5,1,2
D4002,7,6,5,1,2
D4002,8,4,4,3,9
D4002,9,9,7,4,6
D4002,10,3,2,2,7
D4002,11,9,8,4,7
D4002,12,5,3,3,8
D4002,13,8,2,4,5
D4003,1,3,3,0,2
D4003,2,6,6,1,3
D4003,3,9,6,0,1
D4003,4,7,3,0,3
D4003,5,8,8,0,2
D4003,6,9,4,0,1
D4003,7,3,2,1,1
D4003,8,4,4,0,1
D4003,9,3,2,0,3
D4003,10,5,3,0,2
D4003,11,6,2,0,3
D4003,12,6,3,1,2
D4003,13,4,4,0,1
D4004,1,6,4,1,1
D4004,2,5,5,0,3
D4004,3,3,3,0,3
D4004,4,8,5,1,3
D4004,5,7,6,1,3
D4004,6,4,3,0,2
D4004,7,4,4,1,3
D4004,8,9,3,3,5
D4004,9,3,2,2,4
D4004,10,5,3,4,4
D4004,11,5,4,4,9
D4004,12,7,3,2,6
D4004,13,7,4,3,4
D4005,1,4,4,1,3
D4005,2,5,3,0,3
D4005,3,3,3,1,1
D4005,4,9,4,0,1
D4005,5,5,5,1,2
D4005,6,6,4,0,3
D4005,7,4,2,0,1
D4005,8,4,2,3,5
D4005,9,7,5,4,5
D4005,10,4,3,4,7
D4005,11,7,2,2,4
D4005,12,7,2,2,5
D4005,13,4,2,2,5
D4006,1,4,2,1,3
D4006,2,5,2,1,2
D4006,3,6,3,1,2
D4006,4,4,2,1,1
D4006,5,9,5,1,1
D4006,6,5,5,0,3
D4006,7,3,3,1,1
D4006,8,3,3,3,8
D4006,9,5,3,2,7
D4006,10,8,5,4,5
D4006,11,4,2,3,7
D4006,12,5,2,4,4
D4006,13,3,2,4,7
D4007,1,6,3,0,2
D4007,2,4,4,1,2
D4007,3,7,4,0,1
D4007,4,6,2,0,3
D4007,5,4,2,0,1
D4007,6,7,5,0,2
D4007,7,7,2,0,3
D4007,8,9,9,0,2
D4007,9,8,4,1,2
D4007,10,3,3,1,2
D4007,11,7,4,1,2
D4007,12,8,7,1,3
D4007,13,6,3,0,3
D4008,1,9,5,0,2
D4008,2,4,2,1,3
D4008,3,8,4,1,2
D4008,4,9,4,0,3
D4008,5,6,4,0,3
D4008,6,5,5,0,2
D4008,7,7,6,0,3
D4008,8,4,2,0,3
D4008,9,5,5,1,2
D4008,10,5,2,1,1
D4008,11,4,2,1,1
D4008,12,3,2,0,1
D4008,13,8,7,1,3
D4009,1,9,4,1,3
D4009,2,9,5,0,2
D4009,3,9,4,0,3
D4009,4,9,6,0,3
D4009,5,4,3,1,2
D4009,6,7,6,1,1
D4009,7,5,4,1,3
D4009,8,8,4,2,9
D4009,9,7,5,2,7
D4009,10,9,6,3,4
D4009,11,5,2,4,5
D4009,12,4,3,2,6
D4009,13,6,5,4,5
D4010,1,4,3,0,2
D4010,2,8,7,1,3
D4010,3,4,2,1,2
D4010,4,4,2,1,2
D4010,5,4,3,1,3
D4010,6,7,4,0,3
D4010,7,8,2,1,2
D4010,8,4,2,1,3
D4010,9,7,4,0,1
D4010,10,3,2,1,3
D4010,11,6,5,0,1
D4010,12,5,3,1,1
D4010,13,5,3,0,2
D4011,1,7,6,1,1
D4011,2,3,3,1,1
D4011,3,3,3,0,3
D4011,4,3,2,1,3
D4011,5,5,5,0,1
D4011,6,3,2,0,3
D4011,7,7,4,1,3
D4011,8,8,7,1,1
D4011,9,9,3,0,3
D4011,10,4,2,0,1
D4011,11,6,6,1,2
D4011,12,5,3,1,1
D4011,13,6,2,0,3
D4012,1,6,6,1,1
D4012,2,5,2,1,2
D4012,3,5,2,0,1
D4012,4,4,4,1,1
D4012,5,3,2,1,2
D4012,6,7,7,0,1
D4012,7,5,3,1,1
D4012,8,7,2,1,2
D4012,9,9,2,1,1
D4012,10,9,4,0,3
D4012,11,6,4,0,1
D4012,12,5,3,0,3
D4012,13,6,6,1,2
D4013,1,9,7,0,2
D4013,2,8,3,1,2
D4013,3,8,4,1,2
D4013,4,7,4,1,2
D4013,5,3,3,1,2
D4013,6,7,5,1,3
D4013,7,3,2,1,1
D4013,8,8,4,4,7
D4013,9,3,2,2,8
D4013,10,9,4,3,8
D4013,11,8,8,2,8
D4013,12,9,9,4,9
D4013,13,6,6,2,9
D4014,1,7,4,0,2
D4014,2,8,7,0,2
D4014,3,9,4,0,1
D4014,4,8,6,0,2
D4014,5,3,2,1,1
D4014,6,3,3,1,1
D4014,7,5,2,1,3
D4014,8,4,4,0,1
D4014,9,9,2,1,2
D4014,10,4,2,0,1
D4014,11,9,7,1,1
D4014,12,3,3,0,3
D4014,13,4,2,1,2
D4015,1,9,3,1,3
D4015,2,8,6,1,1
D4015,3,5,4,1,2
D4015,4,3,2,0,3
D4015,5,8,2,0,2
D4015,6,7,6,1,1
D4015,7,4,2,1,1
D4015,8,7,3,0,1
D4015,9,5,2,0,3
D4015,10,6,5,0,3
D4015,11,9,7,1,2
D4015,12,5,2,0,1
D4015,13,9,2,1,2
D4016,1,6,3,0,1
D4016,2,6,3,0,3
D4016,3,6,5,1,2
D4016,4,4,2,0,2
D4016,5,4,3,0,2
D4016,6,6,5,0,1
D4016,7,3,3,1,2
D4016,8,9,2,0,1
D4016,9,5,2,1,2
D4016,10,6,6,0,1
D4016,11,7,6,1,1
D4016,12,5,5,1,3
D4016,13,5,5,1,2
D4017,1,7,7,0,1
D4017,2,8,3,1,2
D4017,3,4,2,0,2
D4017,4,9,2,1,3
D4017,5,6,3,0,3
D4017,6,8,2,1,3
D4017,7,7,3,0,2
D4017,8,5,3,1,3
D4017,9,9,8,1,2
D4017,10,7,5,1,3
D4017,11,5,5,1,3
D4017,12,6,3,0,1
D4017,13,9,8,1,2
D4018,1,7,4,0,1
D4018,2,8,8,1,2
D4018,3,9,9,1,3
D4018,4,6,4,0,1
D4018,5,3,3,1,1
D4018,6,6,3,0,2
D4018,7,8,2,0,3
D4018,8,8,8,2,5
D4018,9,5,5,2,7
D4018,10,7,3,4,9
D4018,11,8,6,2,9
D4018,12,8,6,4,9
D4018,13,5,2,3,4
D4019,1,5,4,0,3
D4019,2,8,2,0,1
D4019,3,4,3,1,3
D4019,4,8,7,0,1
D4019,5,3,2,1,2
D4019,6,8,3,0,1
D4019,7,5,3,0,1
D4019,8,3,2,3,6
D4019,9,4,4,4,6
D4019,10,4,3,3,8
D4019,11,6,6,4,8
D4019,12,9,9,2,4
D4019,13,9,4,4,6
D4020,1,5,4,1,3
D4020,2,5,4,0,3
D4020,3,8,7,0,3
D4020,4,4,4,1,3
D4020,5,6,2,1,3
D4020,6,3,2,1,3
D4020,7,4,3,1,3
D4020,8,6,2,3,7
D4020,9,3,2,3,9
D4020,10,9,9,4,9
D4020,11,3,3,2,8
D4020,12,9,5,2,9
D4020,13,9,8,4,6
D4021,1,3,2,0,2
D4021,2,8,6,1,2
D4021,3,4,2,0,2
D4021,4,5,4,1,2
D4021,5,4,4,1,3
D4021,6,6,6,0,1
D4021,7,7,7,0,2
D4021,8,7,2,0,3
D4021,9,8,3,0,2
D4021,10,4,3,1,2
D4021,11,6,3,1,1
D4021,12,7,7,1,2
D4021,13,3,2,0,3
D4022,1,7,4,0,2
D4022,2,9,6,0,3
D4022,3,9,8,0,3
D4022,4,8,3,1,1
D4022,5,3,2,0,3
D4022,6,9,5,0,2
D4022,7,8,3,0,1
D4022,8,4,2,1,2
D4022,9,6,3,0,3
D4022,10,7,7,0,2
D4022,11,3,2,0,3
D4022,12,5,4,1,2
D4022,13,7,4,0,3
D4023,1,3,2,0,1
D4023,2,6,2,1,3
D4023,3,5,2,0,1
D4023,4,4,3,1,1
D4023,5,4,3,0,3
D4023,6,7,7,1,3
D4023,7,8,4,0,2
D4023,8,7,7,1,1
D4023,9,9,8,0,1
D4023,10,5,3,1,3
D4023,11,4,3,0,3
D4023,12,7,2,1,3
D4023,13,7,2,1,2
D4024,1,4,4,0,1
D4024,2,7,7,1,2
D4024,3,9,9,1,2
D4024,4,7,4,1,1
D4024,5,4,3,0,2
D4024,6,4,2,0,3
D4024,7,8,3,1,1
D4024,8,6,5,2,7
D4024,9,5,5,2,8
D4024,10,6,5,2,5
D4024,11,4,4,3,4
D4024,12,6,3,4,7
D4024,13,8,6,3,6
D4025,1,6,6,0,2
D4025,2,8,6,1,1
D4025,3,3,2,0,3
D4025,4,8,3,0,2
D4025,5,9,9,1,3
D4025,6,6,6,1,2
D4025,7,8,7,1,2
D4025,8,9,5,2,9
D4025,9,5,3,2,4
D4025,10,9,4,3,4
D4025,11,8,8,4,8
D4025,12,5,4,3,9
D4025,13,3,2,2,6
D4026,1,7,5,0,3
D4026,2,8,5,1,2
D4026,3,8,3,0,2
D4026,4,5,2,1,2
D4026,5,3,3,0,3
D4026,6,3,3,0,1
D4026,7,9,9,1,2
D4026,8,9,9,0,3
D4026,9,3,3,1,1
D4026,10,8,4,0,2
D4026,11,5,4,0,2
D4026,12,8,7,1,3
D4026,13,8,5,0,3
D4027,1,7,2,0,3
D4027,2,6,3,0,2
D4027,3,5,3,1,1
D4027,4,9,3,1,3
D4027,5,8,5,0,3
D4027,6,7,4,0,1
D4027,7,6,2,1,2
D4027,8,8,3,1,2
D4027,9,8,5,1,1
D4027,10,7,2,0,2
D4027,11,9,2,1,3
D4027,12,6,3,0,3
D4027,13,3,2,0,2
D4028,1,4,4,1,2
D4028,2,5,4,0,1
D4028,3,6,3,1,2
D4028,4,4,4,1,3
D4028,5,4,2,0,3
D4028,6,3,2,0,2
D4028,7,3,2,1,1
D4028,8,6,5,0,3
D4028,9,9,8,0,3
D4028,10,5,4,1,3
D4028,11,7,7,1,2
D4028,12,8,4,0,2
D4028,13,9,4,1,3
D4029,1,9,4,0,2
D4029,2,5,4,1,3
D4029,3,8,7,1,2
D4029,4,8,7,0,1
D4029,5,5,5,1,2
D4029,6,9,7,0,1
D4029,7,8,6,1,3
D4029,8,9,6,3,9
D4029,9,6,3,4,7
D4029,10,7,6,2,6
D4029,11,8,2,2,4
D4029,12,6,2,2,6
D4029,13,5,4,4,5
D4030,1,6,3,0,1
D4030,2,3,3,1,1
D4030,3,7,7,1,3
D4030,4,3,2,1,2
D4030,5,4,4,1,1
D4030,6,8,6,0,3
D4030,7,9,7,1,3
D4030,8,9,5,0,1
D4030,9,5,5,0,1
D4030,10,4,2,0,3
D4030,11,4,3,1,1
D4030,12,8,5,1,1
D4030,13,6,5,0,1
D4031,1,5,4,0,2
D4031,2,5,4,0,3
D4031,3,4,4,1,1
D4031,4,5,4,0,1
D4031,5,3,3,1,1
D4031,6,7,4,1,1
D4031,7,4,4,1,1
D4031,8,5,3,0,3
D4031,9,3,2,1,3
D4031,10,4,3,0,3
D4031,11,3,2,0,1
D4031,12,4,4,1,2
D4031,13,4,3,1,2
D4032,1,5,5,0,1
D4032,2,5,5,0,2
D4032,3,3,3,0,2
D4032,4,9,9,1,1
D4032,5,5,5,1,1
D4032,6,9,6,0,1
D4032,7,8,5,1,3
D4032,8,7,2,0,1
D4032,9,6,6,1,1
D4032,10,5,2,1,2
D4032,11,9,6,0,3
D4032,12,8,6,1,2
D4032,13,8,8,1,1
D4033,1,8,5,0,1
D4033,2,9,6,0,2
D4033,3,4,3,1,2
D4033,4,8,7,1,3
D4033,5,8,7,0,1
D4033,6,7,6,1,2
D4033,7,9,3,0,3
D4033,8,5,5,2,8
D4033,9,3,3,3,6
D4033,10,5,3,4,4
D4033,11,8,6,2,5
D4033,12,8,6,3,8
D4033,13,7,3,3,7
D4034,1,5,3,1,1
D4034,2,8,4,1,3
D4034,3,3,3,0,3
D4034,4,3,2,0,1
D4034,5,7,7,0,2
D4034,6,8,5,0,3
D4034,7,7,4,1,3
D4034,8,8,8,1,2
D4034,9,4,2,1,1
D4034,10,8,3,0,1
D4034,11,9,7,0,2
D4034,12,9,8,0,2
D4034,13,5,4,1,2
D4035,1,6,5,1,3
D4035,2,5,4,1,1
D4035,3,3,2,1,2
D4035,4,9,2,0,1
D4035,5,4,4,0,3
D4035,6,3,3,1,1
D4035,7,3,2,1,2
D4035,8,3,3,2,8
D4035,9,8,8,3,4
D4035,10,8,7,2,7
D4035,11,4,4,2,4
D4035,12,4,3,3,4
D4035,13,3,3,2,7
D4036,1,7,4,1,3
D4036,2,3,3,1,1
D4036,3,5,3,1,2
D4036,4,6,6,1,1
D4036,5,7,6,1,1
D4036,6,5,2,0,2
D4036,7,5,5,0,3
D4036,8,3,3,4,5
D4036,9,9,5,3,5
D4036,10,9,7,2,7
D4036,11,6,3,4,5
D4036,12,5,3,4,8
D4036,13,3,2,3,5
D4037,1,7,2,0,1
D4037,2,8,3,1,1
D4037,3,7,7,1,2
D4037,4,6,3,0,2
D4037,5,3,3,0,2
D4037,6,3,2,1,2
D4037,7,9,5,1,3
D4037,8,5,2,4,5
D4037,9,5,3,4,8
D4037,10,3,3,3,6
D4037,11,7,7,3,7
D4037,12,3,2,4,5
D4037,13,5,5,2,7
D4038,1,8,5,0,3
D4038,2,7,7,0,3
D4038,3,5,4,0,3
D4038,4,5,2,0,2
D4038,5,7,3,1,3
D4038,6,4,2,0,2
D4038,7,5,3,0,2
D4038,8,5,4,0,2
D4038,9,8,7,0,1
D4038,10,7,4,0,2
D4038,11,3,3,0,3
D4038,12,7,7,1,3
D4038,13,8,5,0,1
D4039,1,8,4,0,3
D4039,2,7,4,0,3
D4039,3,6,6,1,1
D4039,4,6,2,1,2
D4039,5,9,6,1,3
D4039,6,3,3,1,2
D4039,7,5,4,0,2
D4039,8,9,7,2,9
D4039,9,6,6,2,8
D4039,10,9,2,4,7
D4039,11,4,4,2,5
D4039,12,8,5,3,4
D4039,13,6,2,3,8
D4040,1,6,2,1,2
D4040,2,9,2,1,1
D4040,3,4,4,0,2
D4040,4,5,4,0,3
D4040,5,7,7,1,2
D4040,6,7,4,0,1
D4040,7,6,4,0,1
D4040,8,8,3,0,3
D4040,9,4,4,1,3
D4040,10,7,3,1,1
D4040,11,5,2,1,3
D4040,12,9,8,0,3
D4040,13,9,3,1,2
D4041,1,6,4,1,2
D4041,2,4,3,1,1
D4041,3,9,3,1,2
D4041,4,7,6,0,3
D4041,5,6,6,0,2
D4041,6,4,2,1,2
D4041,7,3,2,1,3
D4041,8,4,3,3,7
D4041,9,5,2,3,6
D4041,10,4,3,4,5
D4041,11,4,3,3,5
D4041,12,7,2,3,6
D4041,13,8,3,2,6
D4042,1,9,6,1,2
D4042,2,7,5,0,1
D4042,3,8,6,1,3
D4042,4,7,3,1,3
D4042,5,7,3,0,1
D4042,6,9,2,1,2
D4042,7,3,3,1,3
D4042,8,5,2,0,3
D4042,9,9,9,1,3
D4042,10,9,8,0,1
D4042,11,3,3,0,3
D4042,12,3,2,0,1
D4042,13,9,8,0,3
D4043,1,4,2,1,2
D4043,2,6,4,1,2
D4043,3,9,8,1,2
D4043,4,6,2,1,2
D4043,5,8,7,1,1
D4043,6,5,4,1,3
D4043,7,8,8,0,3
D4043,8,8,4,0,3
D4043,9,9,8,1,1
D4043,10,7,4,1,1
D4043,11,3,2,0,1
D4043,12,7,2,0,3
D4043,13,7,4,1,1
D4044,1,3,2,0,1
D4044,2,4,2,1,2
D4044,3,4,2,0,2
D4044,4,6,3,1,3
D4044,5,5,2,1,3
D4044,6,6,2,0,1
D4044,7,5,2,0,1
D4044,8,7,3,1,2
D4044,9,3,3,0,1
D4044,10,8,6,1,3
D4044,11,5,5,0,1
D4044,12,6,4,0,1
D4044,13,5,4,1,3
D4045,1,4,3,1,3
D4045,2,7,7,0,1
D4045,3,5,2,1,3
D4045,4,8,7,1,1
D4045,5,9,2,0,1
D4045,6,6,5,1,2
D4045,7,9,2,0,1
D4045,8,5,2,0,3
D4045,9,7,3,0,3
D4045,10,7,3,1,1
D4045,11,4,3,0,3
D4045,12,8,7,1,3
D4045,13,3,2,1,2
D4046,1,8,4,1,2
D4046,2,9,6,1,2
D4046,3,4,4,1,1
D4046,4,5,5,0,3
D4046,5,7,6,0,3
D4046,6,4,2,0,1
D4046,7,9,8,1,1
D4046,8,8,6,2,8
D4046,9,8,3,3,8
D4046,10,5,4,3,5
D4046,11,9,2,3,6
D4046,12,9,2,4,5
D4046,13,8,7,4,4
D4047,1,4,4,1,1
D4047,2,4,4,1,2
D4047,3,9,2,0,3
D4047,4,6,4,1,1
D4047,5,4,2,0,2
D4047,6,3,3,0,3
D4047,7,3,2,0,3
D4047,8,3,2,1,2
D4047,9,5,2,1,1
D4047,10,5,5,0,1
D4047,11,5,5,1,1
D4047,12,5,3,1,3
D4047,13,9,4,1,2
D4048,1,3,2,0,3
D4048,2,5,5,0,1
D4048,3,6,4,1,2
D4048,4,8,2,0,2
D4048,5,5,3,0,2
D4048,6,7,7,0,3
D4048,7,3,3,0,2
D4048,8,3,3,4,8
D4048,9,6,3,2,8
D4048,10,4,3,4,5
D4048,11,5,5,3,5
D4048,12,9,6,3,9
D4048,13,3,3,4,5
D4049,1,9,7,1,1
D4049,2,3,3,1,2
D4049,3,7,2,1,1
D4049,4,5,3,1,2
D4049,5,8,3,0,3
D4049,6,9,6,0,2
D4049,7,4,4,1,2
D4049,8,6,2,2,4
D4049,9,4,4,2,9
D4049,10,5,4,2,4
D4049,11,7,5,4,7
D4049,12,9,8,4,9
D4049,13,7,3,3,8
D4050,1,9,9,1,3
D4050,2,7,7,1,3
D4050,3,9,8,1,2
D4050,4,6,6,0,1
D4050,5,3,2,1,2
D4050,6,3,2,1,1
D4050,7,4,4,0,1
D4050,8,9,4,1,2
D4050,9,6,2,0,2
D4050,10,4,2,0,1
D4050,11,8,3,1,2
D4050,12,8,5,0,2
D4050,13,7,2,0,3
D4051,1,6,2,1,1
D4051,2,6,5,0,3
D4051,3,5,2,0,2
D4051,4,3,2,0,2
D4051,5,3,3,1,3
D4051,6,7,3,1,3
D4051,7,5,3,1,3
D4051,8,4,2,3,6
D4051,9,9,3,2,9
D4051,10,4,4,4,8
D4051,11,7,5,2,8
D4051,12,9,5,2,4
D4051,13,3,2,2,4
D4052,1,7,6,0,2
D4052,2,3,3,1,1
D4052,3,8,2,0,1
D4052,4,9,3,0,2
D4052,5,7,5,0,1
D4052,6,6,5,0,3
D4052,7,7,3,0,1
D4052,8,7,7,0,1
D4052,9,9,2,1,3
D4052,10,9,7,1,2
D4052,11,8,5,1,1
D4052,12,8,4,0,3
D4052,13,9,6,1,1
D4053,1,5,5,0,1
D4053,2,5,3,1,3
D4053,3,6,5,0,2
D4053,4,7,4,1,1
D4053,5,9,7,1,1
D4053,6,9,2,1,1
D4053,7,6,4,1,3
D4053,8,8,2,1,1
D4053,9,3,2,0,1
D4053,10,9,7,1,1
D4053,11,4,3,0,3
D4053,12,4,3,1,1
D4053,13,4,2,1,2
D4054,1,6,6,0,2
D4054,2,7,3,0,2
D4054,3,5,5,0,2
D4054,4,8,6,1,1
D4054,5,4,3,1,3
D4054,6,3,3,0,3
D4054,7,3,3,1,3
D4054,8,8,8,0,2
D4054,9,6,3,1,2
D4054,10,3,3,0,1
D4054,11,4,2,0,3
D4054,12,7,2,0,2
D4054,13,5,5,0,1
D4055,1,9,6,1,2
D4055,2,3,2,0,1
D4055,3,7,5,0,1
D4055,4,8,6,1,2
D4055,5,9,9,0,1
D4055,6,5,4,0,2
D4055,7,6,2,1,1
D4055,8,4,3,1,3
D4055,9,3,3,1,3
D4055,10,5,5,1,2
D4055,11,9,8,0,2
D4055,12,9,2,0,2
D4055,13,8,5,0,2
D4056,1,7,6,1,1
D4056,2,6,5,1,2
D4056,3,5,3,0,2
D4056,4,4,3,1,2
D4056,5,9,9,1,1
D4056,6,8,8,1,3
D4056,7,5,5,0,1
D4056,8,4,4,3,4
D4056,9,8,7,2,8
D4056,10,8,7,4,5
D4056,11,8,4,4,7
D4056,12,7,4,2,6
D4056,13,8,4,4,4
D4057,1,4,2,1,2
D4057,2,4,3,1,1
D4057,3,6,4,1,3
D4057,4,9,9,1,1
D4057,5,9,3,0,3
D4057,6,5,5,0,3
D4057,7,8,4,1,2
D4057,8,7,6,0,1
D4057,9,7,6,1,3
D4057,10,6,5,0,1
D4057,11,7,5,1,2
D4057,12,6,3,0,3
D4057,13,5,3,1,3
D4058,1,3,2,0,3
D4058,2,4,2,0,3
D4058,3,7,5,0,1
D4058,4,8,2,0,3
D4058,5,3,3,0,1
D4058,6,5,5,0,1
D4058,7,3,2,0,1
D4058,8,6,4,3,9
D4058,9,8,6,4,7
D4058,10,6,4,3,7
D4058,11,4,2,3,4
D4058,12,4,4,2,8
D4058,13,9,6,2,4
D4059,1,8,2,1,2
D4059,2,7,7,1,2
D4059,3,6,5,0,2
D4059,4,6,3,0,3
D4059,5,8,6,1,2
D4059,6,7,6,1,1
D4059,7,5,5,1,1
D4059,8,5,2,0,1
D4059,9,5,4,1,1
D4059,10,6,6,1,1
D4059,11,6,2,0,2
D4059,12,6,4,0,2
D4059,13,3,3,0,2
D4060,1,6,6,0,2
D4060,2,8,5,1,2
D4060,3,3,2,0,1
D4060,4,4,2,0,2
D4060,5,7,7,1,3
D4060,6,7,3,1,3
D4060,7,8,5,1,3
D4060,8,8,7,1,2
D4060,9,6,4,1,3
D4060,10,5,4,0,1
D4060,11,6,3,1,1
D4060,12,7,2,1,1
D4060,13,5,2,1,1
D4061,1,6,2,1,1
D4061,2,7,3,0,2
D4061,3,7,3,0,3
D4061,4,7,5,0,1
D4061,5,3,3,1,2
D4061,6,8,3,1,1
D4061,7,7,4,1,2
D4061,8,3,2,2,5
D4061,9,4,4,2,8
D4061,10,3,3,4,9
D4061,11,5,5,3,5
D4061,12,7,5,2,7
D4061,13,7,7,2,8
D4062,1,7,5,0,1
D4062,2,6,3,1,2
D4062,3,3,2,0,2
D4062,4,3,3,1,2
D4062,5,7,7,1,2
D4062,6,6,3,1,1
D4062,7,8,6,1,1
D4062,8,7,6,2,9
D4062,9,9,2,4,9
D4062,10,8,7,3,8
D4062,11,9,4,2,8
D4062,12,4,4,2,9
D4062,13,9,8,4,7
D4063,1,8,8,1,2
D4063,2,3,3,0,3
D4063,3,4,3,1,1
D4063,4,9,7,0,2
D4063,5,7,7,0,2
D4063,6,5,3,1,1
D4063,7,7,3,0,1
D4063,8,7,7,3,5
D4063,9,8,6,3,6
D4063,10,4,4,4,8
D4063,11,4,3,4,5
D4063,12,8,3,2,9
D4063,13,9,3,2,5
D4064,1,7,6,0,1
D4064,2,6,3,1,2
D4064,3,8,8,1,1
D4064,4,3,2,1,2
D4064,5,5,5,1,1
D4064,6,5,4,1,3
D4064,7,4,2,1,3
D4064,8,4,3,0,1
D4064,9,8,7,1,1
D4064,10,9,7,0,2
D4064,11,3,2,0,2
D4064,12,5,3,1,1
D4064,13,8,2,1,3
D4065,1,5,2,0,2
D4065,2,8,5,0,2
D4065,3,7,5,1,3
D4065,4,5,5,0,2
D4065,5,4,3,1,1
D4065,6,3,3,1,2
D4065,7,6,2,1,1
D4065,8,4,3,3,4
D4065,9,8,2,4,7
D4065,10,4,4,4,7
D4065,11,8,7,3,4
D4065,12,3,3,2,4
D4065,13,4,3,3,8
D4066,1,3,2,0,2
D4066,2,3,3,0,1
D4066,3,3,2,0,3
