dev_id,date,messages_sent,avg_response_hours
D4057,2025-12-17,2,11.76
D4057,2025-12-18,2,9.21
D4057,2025-12-19,1,11.46
D4057,2025-12-20,1,6.01
D4057,2025-12-21,0,11.4
D4057,2025-12-22,2,7.85
D4057,2025-12-23,1,8.31
D4057,2025-12-24,0,10.45
D4057,2025-12-25,1,9.2
D4057,2025-12-26,1,7.21
D4057,2025-12-27,2,7.32
D4057,2025-12-28,1,7.0
D4057,2025-12-29,0,6.17
D4057,2025-12-30,1,8.24
D4057,2025-12-31,2,8.22
D4057,2026-01-01,1,6.12
D4057,2026-01-02,0,6.8
D4057,2026-01-03,0,8.35
D4057,2026-01-04,1,6.75
D4057,2026-01-05,1,11.61
D4057,2026-01-06,1,8.26
D4057,2026-01-07,1,10.29
D4057,2026-01-08,2,7.02
D4058,2025-10-11,12,2.88
D4058,2025-10-12,14,2.82
D4058,2025-10-13,7,3.67
D4058,2025-10-14,13,2.82
D4058,2025-10-15,6,1.75
D4058,2025-10-16,6,3.81
D4058,2025-10-17,9,3.9
D4058,2025-10-18,11,3.39
D4058,2025-10-19,12,2.42
D4058,2025-10-20,11,3.0
D4058,2025-10-21,5,2.56
D4058,2025-10-22,9,2.84
D4058,2025-10-23,5,1.73
D4058,2025-10-24,6,2.03
D4058,2025-10-25,9,3.03
D4058,2025-10-26,6,3.17
D4058,2025-10-27,6,3.06
D4058,2025-10-28,11,3.25
D4058,2025-10-29,9,3.89
D4058,2025-10-30,12,1.75
D4058,2025-10-31,13,3.61
D4058,2025-11-01,6,2.53
D4058,2025-11-02,7,1.25
D4058,2025-11-03,7,2.93
D4058,2025-11-04,4,1.61
D4058,2025-11-05,8,3.46
D4058,2025-11-06,5,3.85
D4058,2025-11-07,14,1.89
D4058,2025-11-08,7,2.1
D4058,2025-11-09,11,3.47
D4058,2025-11-10,4,3.53
D4058,2025-11-11,12,3.31
D4058,2025-11-12,8,2.36
D4058,2025-11-13,11,3.45
D4058,2025-11-14,13,3.52
D4058,2025-11-15,13,3.86
D4058,2025-11-16,13,3.06
D4058,2025-11-17,8,2.9
D4058,2025-11-18,12,1.54
D4058,2025-11-19,11,3.57
D4058,2025-11-20,14,1.39
D4058,2025-11-21,6,1.47
D4058,2025-11-22,12,1.07
D4058,2025-11-23,9,1.31
D4058,2025-11-24,11,3.31
D4058,2025-11-25,10,2.66
D4058,2025-11-26,4,2.96
D4058,2025-11-27,6,2.58
D4058,2025-11-28,14,1.71
D4058,2025-11-29,14,3.22
D4058,2025-11-30,7,2.91
D4058,2025-12-01,14,3.62
D4058,2025-12-02,8,3.59
D4058,2025-12-03,11,3.0
D4058,2025-12-04,7,3.71
D4058,2025-12-05,8,2.36
D4058,2025-12-06,4,2.88
D4058,2025-12-07,9,2.13
D4058,2025-12-08,8,1.0
D4058,2025-12-09,12,2.95
D4058,2025-12-10,4,3.87
D4058,2025-12-11,12,2.22
D4058,2025-12-12,5,1.93
D4058,2025-12-13,6,1.6
D4058,2025-12-14,14,1.64
D4058,2025-12-15,14,1.5
D4058,2025-12-16,12,2.05
D4058,2025-12-17,7,3.64
D4058,2025-12-18,12,1.68
D4058,2025-12-19,6,3.17
D4058,2025-12-20,9,1.55
D4058,2025-12-21,7,1.7
D4058,2025-12-22,12,3.33
D4058,2025-12-23,6,1.79
D4058,2025-12-24,10,3.35
D4058,2025-12-25,14,1.73
D4058,2025-12-26,5,2.52
D4058,2025-12-27,14,2.69
D4058,2025-12-28,4,3.73
D4058,2025-12-29,11,1.61
D4058,2025-12-30,12,3.86
D4058,2025-12-31,14,2.39
D4058,2026-01-01,8,2.96
D4058,2026-01-02,7,2.01
D4058,2026-01-03,4,3.11
D4058,2026-01-04,13,2.67
D4058,2026-01-05,4,2.34
D4058,2026-01-06,11,1.88
D4058,2026-01-07,14,3.69
D4058,2026-01-08,7,2.09
D4059,2025-10-11,7,3.05
D4059,2025-10-12,7,2.53
D4059,2025-10-13,12,1.38
D4059,2025-10-14,12,3.8
D4059,2025-10-15,8,1.44
D4059,2025-10-16,10,2.58
D4059,2025-10-17,14,2.08
D4059,2025-10-18,11,3.19
D4059,2025-10-19,14,2.8
D4059,2025-10-20,9,3.28
D4059,2025-10-21,11,1.2
D4059,2025-10-22,8,1.2
D4059,2025-10-23,10,1.26
D4059,2025-10-24,5,1.91
D4059,2025-10-25,11,3.81
D4059,2025-10-26,5,3.04
D4059,2025-10-27,8,1.65
D4059,2025-10-28,10,3.49
D4059,2025-10-29,14,3.01
D4059,2025-10-30,14,1.92
D4059,2025-10-31,12,2.45
D4059,2025-11-01,11,1.65
D4059,2025-11-02,14,2.62
D4059,2025-11-03,14,1.73
D4059,2025-11-04,5,3.39
D4059,2025-11-05,6,3.87
D4059,2025-11-06,8,2.43
D4059,2025-11-07,8,2.87
D4059,2025-11-08,11,2.96
D4059,2025-11-09,13,1.95
D4059,2025-11-10,4,1.9
D4059,2025-11-11,6,1.61
D4059,2025-11-12,5,2.49
D4059,2025-11-13,8,1.05
D4059,2025-11-14,9,2.83
D4059,2025-11-15,10,3.65
D4059,2025-11-16,6,3.44
D4059,2025-11-17,13,3.03
D4059,2025-11-18,6,3.17
D4059,2025-11-19,12,2.35
D4059,2025-11-20,14,3.46
D4059,2025-11-21,12,2.08
D4059,2025-11-22,6,1.88
D4059,2025-11-23,8,1.94
D4059,2025-11-24,8,3.47
D4059,2025-11-25,5,1.3
D4059,2025-11-26,5,1.68
D4059,2025-11-27,11,2.92
D4059,2025-11-28,8,1.07
D4059,2025-11-29,14,1.72
D4059,2025-11-30,6,3.03
D4059,2025-12-01,1,7.15
D4059,2025-12-02,0,6.29
D4059,2025-12-03,0,10.64
D4059,2025-12-04,2,9.55
D4059,2025-12-05,1,9.56
D4059,2025-12-06,1,11.05
D4059,2025-12-07,0,10.67
D4059,2025-12-08,2,11.4
D4059,2025-12-09,2,9.04
D4059,2025-12-10,1,9.72
D4059,2025-12-11,0,10.9
D4059,2025-12-12,0,10.77
D4059,2025-12-13,2,10.56
D4059,2025-12-14,1,9.22
D4059,2025-12-15,0,6.31
D4059,2025-12-16,1,10.51
D4059,2025-12-17,1,10.55
D4059,2025-12-18,1,6.75
D4059,2025-12-19,1,7.6
D4059,2025-12-20,0,6.54
D4059,2025-12-21,1,6.97
D4059,2025-12-22,0,8.59
D4059,2025-12-23,1,8.76
D4059,2025-12-24,2,6.08
D4059,2025-12-25,2,8.81
D4059,2025-12-26,1,11.72
D4059,2025-12-27,2,10.49
D4059,2025-12-28,1,6.01
D4059,2025-12-29,0,11.0
D4059,2025-12-30,1,10.74
D4059,2025-12-31,2,7.62
D4059,2026-01-01,1,7.06
D4059,2026-01-02,1,8.44
D4059,2026-01-03,0,11.52
D4059,2026-01-04,2,8.99
D4059,2026-01-05,0,9.77
D4059,2026-01-06,2,10.89
D4059,2026-01-07,1,11.87
D4059,2026-01-08,2,8.37
D4060,2025-10-11,10,3.02
D4060,2025-10-12,13,3.23
D4060,2025-10-13,12,3.45
D4060,2025-10-14,12,2.31
D4060,2025-10-15,5,1.44
D4060,2025-10-16,9,3.24
D4060,2025-10-17,11,2.81
D4060,2025-10-18,14,2.22
D4060,2025-10-19,5,1.55
D4060,2025-10-20,13,3.51
D4060,2025-10-21,5,1.43
D4060,2025-10-22,6,3.37
D4060,2025-10-23,13,1.65
D4060,2025-10-24,14,1.78
D4060,2025-10-25,12,2.99
D4060,2025-10-26,11,1.77
D4060,2025-10-27,6,2.26
D4060,2025-10-28,8,2.35
D4060,2025-10-29,14,3.92
D4060,2025-10-30,11,3.02
D4060,2025-10-31,10,2.21
D4060,2025-11-01,5,3.95
D4060,2025-11-02,8,3.94
D4060,2025-11-03,12,1.95
D4060,2025-11-04,5,3.63
D4060,2025-11-05,8,3.01
D4060,2025-11-06,9,1.1
D4060,2025-11-07,10,1.34
D4060,2025-11-08,6,3.51
D4060,2025-11-09,5,3.66
D4060,2025-11-10,12,1.24
D4060,2025-11-11,4,1.55
D4060,2025-11-12,5,1.75
D4060,2025-11-13,4,2.41
D4060,2025-11-14,11,3.58
D4060,2025-11-15,11,3.27
D4060,2025-11-16,5,1.17
D4060,2025-11-17,9,1.91
D4060,2025-11-18,11,1.62
D4060,2025-11-19,13,2.8
D4060,2025-11-20,7,3.5
D4060,2025-11-21,14,3.43
D4060,2025-11-22,13,3.25
D4060,2025-11-23,12,2.48
D4060,2025-11-24,7,2.79
D4060,2025-11-25,12,3.53
D4060,2025-11-26,13,2.64
D4060,2025-11-27,10,2.88
D4060,2025-11-28,4,1.64
D4060,2025-11-29,7,2.6
D4060,2025-11-30,9,3.53
D4060,2025-12-01,8,1.46
D4060,2025-12-02,5,1.76
D4060,2025-12-03,11,3.23
D4060,2025-12-04,13,3.51
D4060,2025-12-05,8,2.24
D4060,2025-12-06,7,2.18
D4060,2025-12-07,14,2.31
D4060,2025-12-08,13,3.3
D4060,2025-12-09,10,3.09
D4060,2025-12-10,12,1.37
D4060,2025-12-11,14,2.87
D4060,2025-12-12,13,3.54
D4060,2025-12-13,7,1.01
D4060,2025-12-14,12,1.56
D4060,2025-12-15,4,3.42
D4060,2025-12-16,14,3.61
D4060,2025-12-17,12,3.38
D4060,2025-12-18,12,2.56
D4060,2025-12-19,8,3.59
D4060,2025-12-20,5,1.46
D4060,2025-12-21,6,1.58
D4060,2025-12-22,6,2.26
D4060,2025-12-23,5,2.69
D4060,2025-12-24,5,3.77
D4060,2025-12-25,12,2.07
D4060,2025-12-26,4,3.85
D4060,2025-12-27,5,2.62
D4060,2025-12-28,7,3.27
D4060,2025-12-29,4,2.17
D4060,2025-12-30,7,3.91
D4060,2025-12-31,8,1.37
D4060,2026-01-01,12,1.42
D4060,2026-01-02,9,3.47
D4060,2026-01-03,6,2.71
D4060,2026-01-04,6,1.45
D4060,2026-01-05,14,1.37
D4060,2026-01-06,12,3.36
D4060,2026-01-07,12,3.22
D4060,2026-01-08,7,1.75
D4061,2025-10-11,10,1.17
D4061,2025-10-12,5,1.02
D4061,2025-10-13,8,1.7
D4061,2025-10-14,11,1.52
D4061,2025-10-15,8,3.46
D4061,2025-10-16,8,1.5
D4061,2025-10-17,12,1.04
D4061,2025-10-18,10,3.06
D4061,2025-10-19,9,1.42
D4061,2025-10-20,7,3.63
D4061,2025-10-21,5,1.94
D4061,2025-10-22,8,1.31
D4061,2025-10-23,8,2.96
D4061,2025-10-24,13,1.01
D4061,2025-10-25,14,1.33
D4061,2025-10-26,7,1.12
D4061,2025-10-27,6,2.03
D4061,2025-10-28,8,2.27
D4061,2025-10-29,7,2.03
D4061,2025-10-30,9,2.91
D4061,2025-10-31,11,2.33
D4061,2025-11-01,7,1.78
D4061,2025-11-02,7,1.81
D4061,2025-11-03,9,1.36
D4061,2025-11-04,4,3.18
D4061,2025-11-05,11,1.04
D4061,2025-11-06,14,2.7
D4061,2025-11-07,5,1.71
D4061,2025-11-08,9,2.87
D4061,2025-11-09,4,3.88
D4061,2025-11-10,14,3.09
D4061,2025-11-11,10,3.4
D4061,2025-11-12,13,1.33
D4061,2025-11-13,10,2.28
D4061,2025-11-14,7,3.47
D4061,2025-11-15,10,3.45
D4061,2025-11-16,11,2.47
D4061,2025-11-17,7,3.35
D4061,2025-11-18,6,2.67
D4061,2025-11-19,13,3.9
D4061,2025-11-20,6,1.62
D4061,2025-11-21,7,3.41
D4061,2025-11-22,10,2.74
D4061,2025-11-23,6,3.11
D4061,2025-11-24,5,1.36
D4061,2025-11-25,7,1.39
D4061,2025-11-26,12,2.86
D4061,2025-11-27,5,3.12
D4061,2025-11-28,5,3.61
D4061,2025-11-29,13,3.15
D4061,2025-11-30,12,3.05
D4061,2025-12-01,4,2.43
D4061,2025-12-02,11,2.95
D4061,2025-12-03,12,1.2
D4061,2025-12-04,12,2.8
D4061,2025-12-05,8,1.81
D4061,2025-12-06,10,2.06
D4061,2025-12-07,11,3.69
D4061,2025-12-08,14,2.43
D4061,2025-12-09,11,1.51
D4061,2025-12-10,8,2.62
D4061,2025-12-11,11,1.36
D4061,2025-12-12,7,3.71
D4061,2025-12-13,11,3.29
D4061,2025-12-14,13,1.48
D4061,2025-12-15,5,1.6
D4061,2025-12-16,13,3.23
D4061,2025-12-17,12,3.47
D4061,2025-12-18,11,2.89
D4061,2025-12-19,14,1.17
D4061,2025-12-20,10,2.14
D4061,2025-12-21,12,2.22
D4061,2025-12-22,8,1.72
D4061,2025-12-23,6,1.95
D4061,2025-12-24,10,1.15
D4061,2025-12-25,14,2.05
D4061,2025-12-26,11,1.95
D4061,2025-12-27,12,1.52
D4061,2025-12-28,9,2.1
D4061,2025-12-29,5,1.59
D4061,2025-12-30,5,1.37
D4061,2025-12-31,6,2.05
D4061,2026-01-01,10,3.88
D4061,2026-01-02,8,2.6
D4061,2026-01-03,4,3.25
D4061,2026-01-04,9,1.53
D4061,2026-01-05,7,1.38
D4061,2026-01-06,7,1.09
D4061,2026-01-07,13,1.06
D4061,2026-01-08,14,1.63
D4062,2025-10-11,4,2.64
D4062,2025-10-12,12,3.5
D4062,2025-10-13,4,3.7
D4062,2025-10-14,10,1.03
D4062,2025-10-15,10,1.59
D4062,2025-10-16,14,1.17
D4062,2025-10-17,6,1.2
D4062,2025-10-18,5,3.79
D4062,2025-10-19,6,3.27
D4062,2025-10-20,14,1.46
D4062,2025-10-21,9,2.82
D4062,2025-10-22,7,3.08
D4062,2025-10-23,14,3.83
D4062,2025-10-24,9,3.64
D4062,2025-10-25,9,2.56
D4062,2025-10-26,4,3.26
D4062,2025-10-27,10,1.09
D4062,2025-10-28,12,3.56
D4062,2025-10-29,7,2.41
D4062,2025-10-30,11,1.82
D4062,2025-10-31,8,3.01
D4062,2025-11-01,7,2.37
D4062,2025-11-02,4,1.99
D4062,2025-11-03,8,3.56
D4062,2025-11-04,4,3.19
D4062,2025-11-05,5,2.27
D4062,2025-11-06,12,3.67
D4062,2025-11-07,4,2.91
D4062,2025-11-08,7,1.62
D4062,2025-11-09,5,3.58
D4062,2025-11-10,9,2.0
D4062,2025-11-11,11,3.65
D4062,2025-11-12,11,1.79
D4062,2025-11-13,6,2.72
D4062,2025-11-14,12,1.79
D4062,2025-11-15,13,1.17
D4062,2025-11-16,7,1.48
D4062,2025-11-17,8,1.37
D4062,2025-11-18,4,3.15
D4062,2025-11-19,14,2.09
D4062,2025-11-20,5,1.02
D4062,2025-11-21,13,2.18
D4062,2025-11-22,12,4.0
D4062,2025-11-23,6,2.37
D4062,2025-11-24,7,3.63
D4062,2025-11-25,8,3.24
D4062,2025-11-26,13,3.87
D4062,2025-11-27,14,1.05
D4062,2025-11-28,11,1.38
D4062,2025-11-29,7,3.66
D4062,2025-11-30,13,3.66
D4062,2025-12-01,8,1.6
D4062,2025-12-02,5,3.21
D4062,2025-12-03,10,1.85
D4062,2025-12-04,10,2.84
D4062,2025-12-05,4,1.77
D4062,2025-12-06,12,1.58
D4062,2025-12-07,4,1.84
D4062,2025-12-08,8,1.99
D4062,2025-12-09,5,3.64
D4062,2025-12-10,10,2.1
D4062,2025-12-11,5,2.93
D4062,2025-12-12,4,1.99
D4062,2025-12-13,7,3.97
D4062,2025-12-14,13,3.05
D4062,2025-12-15,5,1.79
D4062,2025-12-16,6,3.95
D4062,2025-12-17,12,1.75
D4062,2025-12-18,14,2.66
D4062,2025-12-19,14,3.18
D4062,2025-12-20,13,3.37
D4062,2025-12-21,6,1.75
D4062,2025-12-22,12,2.87
D4062,2025-12-23,7,1.21
D4062,2025-12-24,7,2.01
D4062,2025-12-25,5,2.61
D4062,2025-12-26,7,1.03
D4062,2025-12-27,10,1.88
D4062,2025-12-28,14,3.36
D4062,2025-12-29,14,3.77
D4062,2025-12-30,6,2.27
D4062,2025-12-31,13,3.02
D4062,2026-01-01,11,2.33
D4062,2026-01-02,4,2.62
D4062,2026-01-03,11,2.41
D4062,2026-01-04,12,1.18
D4062,2026-01-05,4,3.89
D4062,2026-01-06,13,2.07
D4062,2026-01-07,12,3.02
D4062,2026-01-08,5,2.16
D4063,2025-10-11,11,1.51
D4063,2025-10-12,10,2.0
D4063,2025-10-13,10,2.8
D4063,2025-10-14,5,3.43
D4063,2025-10-15,8,2.8
D4063,2025-10-16,6,1.16
D4063,2025-10-17,13,1.06
D4063,2025-10-18,10,2.27
D4063,2025-10-19,12,2.22
D4063,2025-10-20,13,1.5
D4063,2025-10-21,14,2.41
D4063,2025-10-22,7,1.04
D4063,2025-10-23,10,2.21
D4063,2025-10-24,12,3.02
D4063,2025-10-25,6,3.34
D4063,2025-10-26,9,3.92
D4063,2025-10-27,10,3.72
D4063,2025-10-28,8,3.53
D4063,2025-10-29,7,2.33
D4063,2025-10-30,11,1.45
D4063,2025-10-31,4,2.07
D4063,2025-11-01,11,3.87
D4063,2025-11-02,9,1.83
D4063,2025-11-03,13,3.86
D4063,2025-11-04,12,2.76
D4063,2025-11-05,14,3.97
D4063,2025-11-06,9,1.48
D4063,2025-11-07,10,2.44
D4063,2025-11-08,9,1.5
D4063,2025-11-09,12,3.54
D4063,2025-11-10,7,3.61
D4063,2025-11-11,10,2.81
D4063,2025-11-12,14,3.5
D4063,2025-11-13,12,2.12
D4063,2025-11-14,13,2.28
D4063,2025-11-15,6,1.16
D4063,2025-11-16,4,2.41
D4063,2025-11-17,14,3.09
D4063,2025-11-18,10,3.38
D4063,2025-11-19,10,2.12
D4063,2025-11-20,5,2.91
D4063,2025-11-21,7,3.51
D4063,2025-11-22,12,1.03
D4063,2025-11-23,6,1.4
D4063,2025-11-24,4,3.73
D4063,2025-11-25,11,2.53
D4063,2025-11-26,12,2.35
D4063,2025-11-27,8,1.3
D4063,2025-11-28,14,2.08
D4063,2025-11-29,9,3.7
D4063,2025-11-30,14,3.42
D4063,2025-12-01,11,3.18
D4063,2025-12-02,14,1.27
D4063,2025-12-03,6,1.23
D4063,2025-12-04,11,1.68
D4063,2025-12-05,9,2.0
D4063,2025-12-06,5,3.63
D4063,2025-12-07,4,3.35
D4063,2025-12-08,9,1.33
D4063,2025-12-09,8,1.54
D4063,2025-12-10,6,1.87
D4063,2025-12-11,10,1.17
D4063,2025-12-12,8,2.59
D4063,2025-12-13,14,1.22
D4063,2025-12-14,10,1.55
D4063,2025-12-15,13,3.84
D4063,2025-12-16,14,3.25
D4063,2025-12-17,7,1.65
D4063,2025-12-18,9,1.83
D4063,2025-12-19,9,2.46
D4063,2025-12-20,4,2.49
D4063,2025-12-21,13,3.83
D4063,2025-12-22,6,2.79
D4063,2025-12-23,7,1.94
D4063,2025-12-24,12,1.31
D4063,2025-12-25,14,1.36
D4063,2025-12-26,12,3.21
D4063,2025-12-27,6,2.14
D4063,2025-12-28,9,1.16
D4063,2025-12-29,10,3.38
D4063,2025-12-30,12,2.08
D4063,2025-12-31,7,2.96
D4063,2026-01-01,14,2.89
D4063,2026-01-02,8,1.52
D4063,2026-01-03,12,2.85
D4063,2026-01-04,12,2.93
D4063,2026-01-05,14,3.14
D4063,2026-01-06,12,2.69
D4063,2026-01-07,13,2.1
D4063,2026-01-08,11,1.36
D4064,2025-10-11,7,2.38
D4064,2025-10-12,11,3.41
D4064,2025-10-13,8,3.03
D4064,2025-10-14,7,2.35
D4064,2025-10-15,10,3.09
D4064,2025-10-16,8,2.34
D4064,2025-10-17,8,3.32
D4064,2025-10-18,7,1.26
D4064,2025-10-19,13,3.57
D4064,2025-10-20,7,1.88
D4064,2025-10-21,7,2.71
D4064,2025-10-22,14,4.0
D4064,2025-10-23,8,1.17
D4064,2025-10-24,6,3.66
D4064,2025-10-25,6,1.57
D4064,2025-10-26,8,1.45
D4064,2025-10-27,7,2.59
D4064,2025-10-28,5,1.92
D4064,2025-10-29,6,2.67
D4064,2025-10-30,7,3.84
D4064,2025-10-31,10,2.16
D4064,2025-11-01,10,2.63
D4064,2025-11-02,10,1.15
D4064,2025-11-03,8,2.72
D4064,2025-11-04,5,3.0
D4064,2025-11-05,10,1.36
D4064,2025-11-06,8,1.7
D4064,2025-11-07,9,2.65
D4064,2025-11-08,7,2.15
D4064,2025-11-09,4,2.93
D4064,2025-11-10,8,1.87
D4064,2025-11-11,9,2.59
D4064,2025-11-12,9,3.24
D4064,2025-11-13,10,3.39
D4064,2025-11-14,13,3.19
D4064,2025-11-15,7,3.6
D4064,2025-11-16,7,1.72
D4064,2025-11-17,11,3.63
D4064,2025-11-18,9,3.46
D4064,2025-11-19,9,2.98
D4064,2025-11-20,5,1.74
D4064,2025-11-21,5,2.85
D4064,2025-11-22,12,1.27
D4064,2025-11-23,14,1.7
D4064,2025-11-24,7,3.97
D4064,2025-11-25,6,3.31
D4064,2025-11-26,5,3.94
D4064,2025-11-27,9,3.37
D4064,2025-11-28,12,1.8
D4064,2025-11-29,13,2.85
D4064,2025-11-30,11,1.48
D4064,2025-12-01,4,3.21
D4064,2025-12-02,9,2.07
D4064,2025-12-03,14,2.91
D4064,2025-12-04,10,3.58
D4064,2025-12-05,10,3.42
D4064,2025-12-06,12,2.58
D4064,2025-12-07,7,3.99
D4064,2025-12-08,5,2.41
D4064,2025-12-09,11,3.77
D4064,2025-12-10,11,1.17
D4064,2025-12-11,8,2.08
D4064,2025-12-12,9,3.79
D4064,2025-12-13,12,1.1
D4064,2025-12-14,14,3.58
D4064,2025-12-15,8,2.4
D4064,2025-12-16,7,3.76
D4064,2025-12-17,10,2.66
D4064,2025-12-18,14,1.04
D4064,2025-12-19,14,1.07
D4064,2025-12-20,7,3.16
D4064,2025-12-21,7,1.34
D4064,2025-12-22,5,1.41
D4064,2025-12-23,11,1.91
D4064,2025-12-24,8,2.84
D4064,2025-12-25,11,3.62
D4064,2025-12-26,6,3.52
D4064,2025-12-27,10,3.05
D4064,2025-12-28,6,3.2
D4064,2025-12-29,11,1.79
D4064,2025-12-30,12,3.97
D4064,2025-12-31,8,2.68
D4064,2026-01-01,14,1.46
D4064,2026-01-02,9,3.11
D4064,2026-01-03,6,2.87
D4064,2026-01-04,8,3.71
D4064,2026-01-05,7,3.98
D4064,2026-01-06,12,2.1
D4064,2026-01-07,12,2.06
D4064,2026-01-08,11,1.21
D4065,2025-10-11,14,1.36
D4065,2025-10-12,4,3.52
D4065,2025-10-13,10,3.14
D4065,2025-10-14,12,3.22
D4065,2025-10-15,10,3.58
D4065,2025-10-16,6,1.53
D4065,2025-10-17,14,2.81
D4065,2025-10-18,9,1.89
D4065,2025-10-19,8,2.42
D4065,2025-10-20,10,1.74
D4065,2025-10-21,5,1.8
D4065,2025-10-22,12,2.71
D4065,2025-10-23,14,1.21
D4065,2025-10-24,11,1.94
D4065,2025-10-25,6,2.34
D4065,2025-10-26,7,2.95
D4065,2025-10-27,5,3.9
D4065,2025-10-28,13,1.79
D4065,2025-10-29,13,2.73
D4065,2025-10-30,7,1.08
D4065,2025-10-31,13,3.15
D4065,2025-11-01,14,1.46
D4065,2025-11-02,14,1.94
D4065,2025-11-03,12,2.84
D4065,2025-11-04,5,1.71
D4065,2025-11-05,9,3.03
D4065,2025-11-06,10,2.32
D4065,2025-11-07,5,3.04
D4065,2025-11-08,9,3.21
D4065,2025-11-09,8,1.74
D4065,2025-11-10,12,2.53
D4065,2025-11-11,14,2.13
D4065,2025-11-12,8,3.89
D4065,2025-11-13,4,2.6
D4065,2025-11-14,13,2.79
D4065,2025-11-15,11,1.02
D4065,2025-11-16,12,3.21
D4065,2025-11-17,13,1.64
D4065,2025-11-18,12,2.42
D4065,2025-11-19,8,1.14
D4065,2025-11-20,9,1.19
D4065,2025-11-21,14,3.11
D4065,2025-11-22,10,1.44
D4065,2025-11-23,11,2.86
D4065,2025-11-24,4,1.88
D4065,2025-11-25,7,2.08
D4065,2025-11-26,10,1.74
D4065,2025-11-27,7,2.44
D4065,2025-11-28,12,1.14
D4065,2025-11-29,5,2.14
D4065,2025-11-30,6,3.86
D4065,2025-12-01,10,3.53
D4065,2025-12-02,11,2.61
D4065,2025-12-03,14,2.88
D4065,2025-12-04,9,2.39
D4065,2025-12-05,5,2.5
D4065,2025-12-06,7,2.43
D4065,2025-12-07,4,1.85
D4065,2025-12-08,12,3.79
D4065,2025-12-09,9,1.53
D4065,2025-12-10,7,2.78
D4065,2025-12-11,8,3.76
D4065,2025-12-12,11,1.03
D4065,2025-12-13,10,2.1
D4065,2025-12-14,11,2.58
D4065,2025-12-15,4,2.94
D4065,2025-12-16,11,2.35
D4065,2025-12-17,12,2.4
D4065,2025-12-18,10,3.87
D4065,2025-12-19,8,2.27
D4065,2025-12-20,11,3.23
D4065,2025-12-21,12,1.57
D4065,2025-12-22,11,1.88
D4065,2025-12-23,12,3.33
D4065,2025-12-24,10,1.44
D4065,2025-12-25,8,2.39
D4065,2025-12-26,10,2.4
D4065,2025-12-27,4,1.08
D4065,2025-12-28,11,3.15
D4065,2025-12-29,8,3.99
D4065,2025-12-30,14,1.39
D4065,2025-12-31,10,1.34
D4065,2026-01-01,11,2.35
D4065,2026-01-02,11,2.67
D4065,2026-01-03,6,3.99
D4065,2026-01-04,4,1.18
D4065,2026-01-05,6,1.21
D4065,2026-01-06,11,3.81
D4065,2026-01-07,13,2.75
D4065,2026-01-08,6,2.41
D4066,2025-10-11,14,2.15
D4066,2025-10-12,10,3.72
D4066,2025-10-13,13,3.93
D4066,2025-10-14,5,2.02
D4066,2025-10-15,14,1.66
D4066,2025-10-16,14,2.48
D4066,2025-10-17,14,2.53
D4066,2025-10-18,7,2.4
D4066,2025-10-19,13,3.48
D4066,2025-10-20,6,1.86
D4066,2025-10-21,13,3.72
D4066,2025-10-22,6,1.4
D4066,2025-10-23,14,1.19
D4066,2025-10-24,12,2.91
D4066,2025-10-25,4,2.18
D4066,2025-10-26,11,2.03
D4066,2025-10-27,6,3.88
D4066,2025-10-28,8,3.24
D4066,2025-10-29,10,1.07
D4066,2025-10-30,9,1.84
D4066,2025-10-31,7,1.65
D4066,2025-11-01,5,2.39
D4066,2025-11-02,10,3.64
D4066,2025-11-03,11,2.12
D4066,2025-11-04,14,1.79
D4066,2025-11-05,13,2.8
D4066,2025-11-06,10,3.82
D4066,2025-11-07,7,3.46
D4066,2025-11-08,7,3.69
D4066,2025-11-09,12,3.19
D4066,2025-11-10,5,1.44
D4066,2025-11-11,5,3.88
D4066,2025-11-12,4,3.81
D4066,2025-11-13,14,3.74
D4066,2025-11-14,13,3.96
D4066,2025-11-15,7,3.81
D4066,2025-11-16,4,1.4
D4066,2025-11-17,4,2.27
D4066,2025-11-18,4,3.98
D4066,2025-11-19,4,1.93
D4066,2025-11-20,7,1.59
D4066,2025-11-21,14,1.99
D4066,2025-11-22,11,3.19
D4066,2025-11-23,7,3.8
D4066,2025-11-24,11,2.48
D4066,2025-11-25,4,2.2
D4066,2025-11-26,9,2.21
D4066,2025-11-27,5,1.96
D4066,2025-11-28,10,1.34
D4066,2025-11-29,10,2.7
D4066,2025-11-30,7,1.98
D4066,2025-12-01,6,1.32
D4066,2025-12-02,9,2.06
D4066,2025-12-03,6,2.7
D4066,2025-12-04,13,2.68
D4066,2025-12-05,7,1.58
D4066,2025-12-06,7,1.39
D4066,2025-12-07,13,1.42
D4066,2025-12-08,9,2.92
D4066,2025-12-09,7,1.11
D4066,2025-12-10,8,2.82
D4066,2025-12-11,8,3.16
D4066,2025-12-12,4,3.47
D4066,2025-12-13,7,2.65
D4066,2025-12-14,14,3.22
D4066,2025-12-15,12,1.59
D4066,2025-12-16,4,2.84
D4066,2025-12-17,6,3.09
D4066,2025-12-18,12,1.76
D4066,2025-12-19,8,1.81
D4066,2025-12-20,13,1.87
D4066,2025-12-21,13,1.99
D4066,2025-12-22,7,3.16
D4066,2025-12-23,8,2.47
D4066,2025-12-24,8,3.41
D4066,2025-12-25,10,3.8
D4066,2025-12-26,9,2.34
D4066,2025-12-27,13,2.17
D4066,2025-12-28,6,1.26
